profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
bonsai_6-0-0,Use of Collections,Staff hours spent,Use of Collections Information,"",float,n,n,y,"","","",uoc,staffHours
bonsai_6-0-0,Use of Collections,Staff note,Use of Collections Information,"",string,n,n,y,"","","",uoc,staffNote
bonsai_6-0-0,Use of Collections,Location,Use of Collections Information,"",string,n,y,n,authority,organization/local; place/local; location/local,"",uoc,location
bonsai_6-0-0,Use of Collections,Fee currency,Use of Collections Information,"",string,n,n,y,vocabulary,currency,"",uoc,feeCurrency
bonsai_6-0-0,Use of Collections,Fee value,Use of Collections Information,"",float,n,n,y,"","","",uoc,feeValue
bonsai_6-0-0,Use of Collections,Fee paid,Use of Collections Information,"",boolean,n,n,y,"","","",uoc,feePaid
bonsai_6-0-0,Use of Collections,Fee note,Use of Collections Information,"",string,n,n,y,"","","",uoc,feeNote
bonsai_6-0-0,Use of Collections,Note,Use of Collections Information,"",string,n,n,n/a,"","","",uoc,note
bonsai_6-0-0,Use of Collections,Provisos,Use of Collections Information,"",string,n,n,n/a,"","","",uoc,provisos
bonsai_6-0-0,Use of Collections,Obligations fulfilled,Use of Collections Information,"",boolean,n,n,n/a,"","","",uoc,obligationsFulfilled
bonsai_6-0-0,Use of Collections,Result,Use of Collections Information,"",string,n,n,n/a,"","","",uoc,result
bonsai_6-0-0,Valuation Control,Reference number,Object Valuation Information,"",string,y,n,n/a,"","","",valuation,valuationcontrolRefNumber
bonsai_6-0-0,Valuation Control,Amount currency,Object Valuation Information,"",string,n,n,y,vocabulary,currency,"",valuation,valueCurrency
bonsai_6-0-0,Valuation Control,Amount value,Object Valuation Information,"",float,n,n,y,"","","",valuation,valueAmount
bonsai_6-0-0,Valuation Control,Date,Object Valuation Information,"",date,n,n,n/a,"","","",valuation,valueDate
bonsai_6-0-0,Valuation Control,Renewal date,Object Valuation Information,"",date,n,n,n/a,"","","",valuation,valueRenewalDate
bonsai_6-0-0,Valuation Control,Source,Object Valuation Information,"",string,n,n,n/a,authority,person/local; organization/local,"",valuation,valueSource
bonsai_6-0-0,Valuation Control,Type,Object Valuation Information,"",string,n,n,n/a,option list,valueTypes,"Current Value, Original Value, Replacement Value",valuation,valueType
bonsai_6-0-0,Valuation Control,Note,Object Valuation Information,"",string,n,n,n/a,"","","",valuation,valueNote
bonsai_6-0-0,Work,Term display name,Work Information,"",string,y,n,y,"","","",work,termDisplayName
bonsai_6-0-0,Work,Term name,Work Information,"",string,n,n,y,"","","",work,termName
bonsai_6-0-0,Work,Term qualifier,Work Information,"",string,n,n,y,"","","",work,termQualifier
bonsai_6-0-0,Work,Term status,Work Information,"",string,n,n,y,option list,workTermStatuses,"complete, inprogress, quickaddedneedsattention",work,termStatus
bonsai_6-0-0,Work,Term type,Work Information,"",string,n,n,y,"","","",work,termType
bonsai_6-0-0,Work,Term flag,Work Information,"",string,n,n,y,vocabulary,worktermflag,"",work,termFlag
bonsai_6-0-0,Work,Term language,Work Information,"",string,n,n,y,vocabulary,languages,"",work,termLanguage
bonsai_6-0-0,Work,Term preferred for lang,Work Information,"",boolean,n,n,y,"","","",work,termPrefForLang
bonsai_6-0-0,Work,Term source name,Work Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",work,termSource
bonsai_6-0-0,Work,Term source detail,Work Information,Source,string,n,n,y,"","","",work,termSourceDetail
bonsai_6-0-0,Work,Term source ID,Work Information,Source,string,n,n,y,"","","",work,termSourceID
bonsai_6-0-0,Work,Term source note,Work Information,Source,string,n,n,y,"","","",work,termSourceNote
bonsai_6-0-0,Work,Work type,Work Information,"",string,n,n,n/a,vocabulary,worktype,"",work,workType
bonsai_6-0-0,Work,Work date,Work Information,"",structured date group,n,y,n,"","","",work,workDateGroup
bonsai_6-0-0,Work,History note,Work Information,"",string,n,n,n/a,"","","",work,workHistoryNote
bonsai_6-0-0,Work,Creator name,Work Information,"",string,n,n,y,authority,person/local; organization/local,"",work,creator
bonsai_6-0-0,Work,Creator type,Work Information,"",string,n,n,y,vocabulary,workcreatortype,"",work,creatorType
bonsai_6-0-0,Work,Publisher name,Work Information,"",string,n,n,y,authority,person/local; organization/local,"",work,publisher
bonsai_6-0-0,Work,Publisher type,Work Information,"",string,n,n,y,vocabulary,workpublishertype,"",work,publisherType
bonsai_6-0-0,Work,Address line 1,Work Information,"",string,n,n,y,"","","",work,addressPlace1
bonsai_6-0-0,Work,Address line 2,Work Information,"",string,n,n,y,"","","",work,addressPlace2
bonsai_6-0-0,Work,Address municipality,Work Information,"",string,n,n,y,authority,place/local; place/tgn,"",work,addressMunicipality
bonsai_6-0-0,Work,Address state/province,Work Information,"",string,n,n,y,authority,place/local; place/tgn,"",work,addressStateOrProvince
bonsai_6-0-0,Work,Address postal code,Work Information,"",string,n,n,y,"","","",work,addressPostCode
bonsai_6-0-0,Work,Address country,Work Information,"",string,n,n,y,authority,place/local; place/tgn,"",work,addressCountry
bonsai_6-0-0,Work,Address type,Work Information,"",string,n,n,y,vocabulary,addresstype,"",work,addressType
bonsai_6-0-0,Taxon,Term display name,Taxonomic Name Information,"",string,y,n,y,"","","",taxon,termDisplayName
bonsai_6-0-0,Taxon,Formatted display name,Taxonomic Name Information,"",string,n,n,y,"","","",taxon,termFormattedDisplayName
bonsai_6-0-0,Taxon,Term qualifier,Taxonomic Name Information,"",string,n,n,y,"","","",taxon,termQualifier
bonsai_6-0-0,Taxon,Term status,Taxonomic Name Information,"",string,n,n,y,option list,taxonTermStatuses,"accepted, provisional, rejected, under review",taxon,termStatus
bonsai_6-0-0,Taxon,Term type,Taxonomic Name Information,"",string,n,n,y,option list,taxonTermTypes,"alternate descriptor, descriptor, used for term",taxon,termType
bonsai_6-0-0,Taxon,Term flag,Taxonomic Name Information,"",string,n,n,y,vocabulary,taxontermflag,"",taxon,termFlag
bonsai_6-0-0,Taxon,Taxonomic status,Taxonomic Name Information,"",string,n,n,y,option list,taxonomicStatuses,"accepted, invalid, misapplied name, valid",taxon,taxonomicStatus
bonsai_6-0-0,Taxon,Term language,Taxonomic Name Information,"",string,n,n,y,vocabulary,languages,"",taxon,termLanguage
bonsai_6-0-0,Taxon,Term preferred for lang,Taxonomic Name Information,"",boolean,n,n,y,"","","",taxon,termPrefForLang
bonsai_6-0-0,Taxon,Term source name,Taxonomic Name Information,Source,string,n,n,y,authority,citation/local; citation/worldcat,"",taxon,termSource
bonsai_6-0-0,Taxon,Term source detail,Taxonomic Name Information,Source,string,n,n,y,"","","",taxon,termSourceDetail
bonsai_6-0-0,Taxon,Term source ID,Taxonomic Name Information,Source,string,n,n,y,"","","",taxon,termSourceID
bonsai_6-0-0,Taxon,Term source note,Taxonomic Name Information,Source,string,n,n,y,"","","",taxon,termSourceNote
bonsai_6-0-0,Taxon,Rank,Taxonomic Name Information,"",string,n,n,n/a,option list,taxonRanks,"class, division, domain, family, genus, kingdom, order, phylum, species",taxon,taxonRank
bonsai_6-0-0,Taxon,Currency,Taxonomic Name Information,"",string,n,n,n/a,option list,taxonCurrencies,"archaic, current, obsolete",taxon,taxonCurrency
bonsai_6-0-0,Taxon,Author name,Taxonomic Name Information,"",string,n,n,y,authority,person/local; organization/local,"",taxon,taxonAuthor
bonsai_6-0-0,Taxon,Author type,Taxonomic Name Information,"",string,n,n,y,option list,taxonAuthorTypes,"ascribed, parenthetical",taxon,taxonAuthorType
bonsai_6-0-0,Taxon,Year,Taxonomic Name Information,"",string,n,n,n/a,"","","",taxon,taxonYear
bonsai_6-0-0,Taxon,Is named hybrid,Taxonomic Name Information,"",boolean,n,n,n/a,"","","",taxon,taxonIsNamedHybrid
bonsai_6-0-0,Taxon,Citation,Taxonomic Name Information,"",string,n,y,n,authority,citation/local; citation/worldcat,"",taxon,taxonCitation
bonsai_6-0-0,Taxon,Note,Taxonomic Name Information,"",string,n,n,n/a,"","","",taxon,taxonNote
bonsai_6-0-0,Taxon,Common name,Taxonomic Name Information,"",string,n,n,y,"","","",taxon,commonName
bonsai_6-0-0,Taxon,Common name language,Taxonomic Name Information,"",string,n,n,y,vocabulary,languages,"",taxon,commonNameLanguage
bonsai_6-0-0,Taxon,Common name source,Taxonomic Name Information,"",string,n,n,y,authority,citation/local,"",taxon,commonNameSource
bonsai_6-0-0,Taxon,Common name source detail,Taxonomic Name Information,"",string,n,n,y,"","","",taxon,commonNameSourceDetail
