profile,id_caps,id_lower,label
core_9_0,collectionobject.assocOrganization,collectionobject.assocorganization,Object History and Association Information > Associations > Associated organization
core_9_0,collectionobject.assocOrganizationType,collectionobject.assocorganizationtype,Object History and Association Information > Associations > Associated organization type
core_9_0,collectionobject.assocOrganizationNote,collectionobject.assocorganizationnote,Object History and Association Information > Associations > Associated organization note
core_9_0,collectionobject.assocPeople,collectionobject.assocpeople,Object History and Association Information > Associations > Associated people
core_9_0,collectionobject.assocPeopleType,collectionobject.assocpeopletype,Object History and Association Information > Associations > Associated people type
core_9_0,collectionobject.assocPeopleNote,collectionobject.assocpeoplenote,Object History and Association Information > Associations > Associated people note
core_9_0,collectionobject.assocPerson,collectionobject.assocperson,Object History and Association Information > Associations > Associated person
core_9_0,collectionobject.assocPersonType,collectionobject.assocpersontype,Object History and Association Information > Associations > Associated person type
core_9_0,collectionobject.assocPersonNote,collectionobject.assocpersonnote,Object History and Association Information > Associations > Associated person note
core_9_0,collectionobject.assocPlace,collectionobject.assocplace,Object History and Association Information > Associations > Associated place
core_9_0,collectionobject.assocPlaceType,collectionobject.assocplacetype,Object History and Association Information > Associations > Associated place type
core_9_0,collectionobject.assocPlaceNote,collectionobject.assocplacenote,Object History and Association Information > Associations > Associated place note
core_9_0,collectionobject.assocEventName,collectionobject.assoceventname,Object History and Association Information > Associations > Associated event > Associated event
core_9_0,collectionobject.assocEventNameType,collectionobject.assoceventnametype,Object History and Association Information > Associations > Associated event > Associated event type
core_9_0,collectionobject.assocEvent,collectionobject.assocevent,Object History and Association Information > Associations > Associated controlled event or period/era
core_9_0,collectionobject.assocEventOrganization,collectionobject.assoceventorganization,Object History and Association Information > Associations > Associated event organization
core_9_0,collectionobject.assocEventPeople,collectionobject.assoceventpeople,Object History and Association Information > Associations > Associated event people
core_9_0,collectionobject.assocEventPerson,collectionobject.assoceventperson,Object History and Association Information > Associations > Associated event person
core_9_0,collectionobject.assocEventPlace,collectionobject.assoceventplace,Object History and Association Information > Associations > Associated event place
core_9_0,collectionobject.assocEventNote,collectionobject.assoceventnote,Object History and Association Information > Associations > Associated event note
core_9_0,collectionobject.assocStructuredDateGroup,collectionobject.assocstructureddategroup,Object History and Association Information > Associations > Associated date value
core_9_0,collectionobject.assocDateType,collectionobject.assocdatetype,Object History and Association Information > Associations > Associated date type
core_9_0,collectionobject.assocDateNote,collectionobject.assocdatenote,Object History and Association Information > Associations > Associated date note
core_9_0,collectionobject.objectHistoryNote,collectionobject.objecthistorynote,Object History and Association Information > Object history note
core_9_0,collectionobject.usage,collectionobject.usage,Object History and Association Information > Usage
core_9_0,collectionobject.usageNote,collectionobject.usagenote,Object History and Association Information > Usage note
core_9_0,collectionobject.owner,collectionobject.owner,Object History and Association Information > Owner
core_9_0,collectionobject.ownershipDateGroup,collectionobject.ownershipdategroup,Object History and Association Information > Ownership date
core_9_0,collectionobject.ownershipAccess,collectionobject.ownershipaccess,Object History and Association Information > Ownership access
core_9_0,collectionobject.ownershipCategory,collectionobject.ownershipcategory,Object History and Association Information > Ownership category
core_9_0,collectionobject.ownershipPlace,collectionobject.ownershipplace,Object History and Association Information > Ownership place
core_9_0,collectionobject.ownershipExchangeMethod,collectionobject.ownershipexchangemethod,Object History and Association Information > Ownership exchange > Ownership exchange method
core_9_0,collectionobject.ownershipExchangeNote,collectionobject.ownershipexchangenote,Object History and Association Information > Ownership exchange > Ownership exchange note
core_9_0,collectionobject.ownershipExchangePriceCurrency,collectionobject.ownershipexchangepricecurrency,Object History and Association Information > Ownership exchange > Ownership exchange price currency
core_9_0,collectionobject.ownershipExchangePriceValue,collectionobject.ownershipexchangepricevalue,Object History and Association Information > Ownership exchange > Ownership exchange price value
core_9_0,collectionobject.ownersPersonalExperience,collectionobject.ownerspersonalexperience,Object Owner's Contribution Information > Owner's personal experience
core_9_0,collectionobject.ownersPersonalResponse,collectionobject.ownerspersonalresponse,Object Owner's Contribution Information > Owner's personal response
core_9_0,collectionobject.ownersReference,collectionobject.ownersreference,Object Owner's Contribution Information > Owner's reference
core_9_0,collectionobject.ownersContributionNote,collectionobject.ownerscontributionnote,Object Owner's Contribution Information > Owner's contribution note
core_9_0,collectionobject.viewersRole,collectionobject.viewersrole,Object Viewer's Contribution Information > Viewer's role
core_9_0,collectionobject.viewersPersonalExperience,collectionobject.viewerspersonalexperience,Object Viewer's Contribution Information > Viewer's personal experience
core_9_0,collectionobject.viewersPersonalResponse,collectionobject.viewerspersonalresponse,Object Viewer's Contribution Information > Viewer's personal response
core_9_0,collectionobject.viewersReference,collectionobject.viewersreference,Object Viewer's Contribution Information > Viewer's reference
core_9_0,collectionobject.viewersContributionNote,collectionobject.viewerscontributionnote,Object Viewer's Contribution Information > Viewer's contribution note
core_9_0,collectionobject.reference,collectionobject.reference,Reference Information > Reference
core_9_0,collectionobject.referenceNote,collectionobject.referencenote,Reference Information > Reference note
core_9_0,collectionobject.relatedLink,collectionobject.relatedlink,Reference Information > Published related link url
core_9_0,collectionobject.descriptiveTitle,collectionobject.descriptivetitle,Reference Information > Published related link descriptive title
