fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
publicart_9_0 person ns2:persons_common useRestrictionEthnicity,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionEthnicity,Maker-Supplied Identity Information,"",Ethnicity supplied use restriction,ethnicityGroupList > ethnicityGroup,useRestrictionEthnicity,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerSexuality,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerSexuality,Maker-Supplied Identity Information,"",Sexuality supplied declined to answer,sexualityGroupList > sexualityGroup,declinedToAnswerSexuality,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedSexuality,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedSexuality,Maker-Supplied Identity Information,"",Sexuality supplied,sexualityGroupList > sexualityGroup > suppliedSexualities,suppliedSexuality,string,n,y,as part of larger repeating group,vocabulary,suppliedsexuality,""
publicart_9_0 person ns2:persons_common useRestrictionSexuality,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionSexuality,Maker-Supplied Identity Information,"",Sexuality supplied use restriction,sexualityGroupList > sexualityGroup,useRestrictionSexuality,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerBirthPlace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied declined to answer,birthPlaceGroupList > birthPlaceGroup,declinedToAnswerBirthPlace,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common suppliedBirthPlace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.suppliedBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied,birthPlaceGroupList > birthPlaceGroup,suppliedBirthPlace,string,n,n,y,authority,place/local; place/shared,""
publicart_9_0 person ns2:persons_common useRestrictionBirthPlace,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionBirthPlace,Maker-Supplied Identity Information,"",Birth place supplied use restriction,birthPlaceGroupList > birthPlaceGroup,useRestrictionBirthPlace,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common declinedToAnswerBirthDate,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.declinedToAnswerBirthDate,Maker-Supplied Identity Information,"",Birth date supplied declined to answer,suppliedBirthDateGroupList > suppliedBirthDateGroup,declinedToAnswerBirthDate,boolean,n,n,y,"","",""
publicart_9_0 person ns2:persons_common useRestrictionBirthDate,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.useRestrictionBirthDate,Maker-Supplied Identity Information,"",Birth date supplied use restriction,suppliedBirthDateGroupList > suppliedBirthDateGroup,useRestrictionBirthDate,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common informationAuthor,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.informationAuthor,Maker-Supplied Identity Information,"",Other information author,otherGroupList > otherGroup,informationAuthor,string,n,n,y,authority,person/local; person/shared,""
publicart_9_0 person ns2:persons_common informationDate,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.informationDate,Maker-Supplied Identity Information,"",Other information date,otherGroupList > otherGroup,informationDate,date,n,n,y,"","",""
publicart_9_0 person ns2:persons_common informationUseRestriction,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.informationUseRestriction,Maker-Supplied Identity Information,"",Other information use restriction,otherGroupList > otherGroup,informationUseRestriction,string,n,n,y,vocabulary,userestriction,""
publicart_9_0 person ns2:persons_common otherInformation,publicart_9_0,person,ns2:persons_common,ns2:persons_common,persons_common.otherInformation,Maker-Supplied Identity Information,"",Other information note,otherGroupList > otherGroup,otherInformation,string,n,n,y,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateDisplayDate,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Person Information,Birth date,Display date,birthDateGroup,dateDisplayDate,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate datePeriod,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.datePeriod,Person Information,Birth date,Period,birthDateGroup,datePeriod,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateAssociation,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateAssociation,Person Information,Birth date,Association,birthDateGroup,dateAssociation,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateNote,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateNote,Person Information,Birth date,Note,birthDateGroup,dateNote,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleYear,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Person Information,Birth date,Earliest/single year,birthDateGroup,dateEarliestSingleYear,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleMonth,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Person Information,Birth date,Earliest/single month,birthDateGroup,dateEarliestSingleMonth,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleDay,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Person Information,Birth date,Earliest/single day,birthDateGroup,dateEarliestSingleDay,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleEra,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Person Information,Birth date,Earliest/single era,birthDateGroup,dateEarliestSingleEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleCertainty,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Person Information,Birth date,Earliest/single certainty,birthDateGroup,dateEarliestSingleCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleQualifier,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Person Information,Birth date,Earliest/single qualifier,birthDateGroup,dateEarliestSingleQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleQualifierValue,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Person Information,Birth date,Earliest/single qualifier value,birthDateGroup,dateEarliestSingleQualifierValue,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Person Information,Birth date,Earliest/single qualifier unit,birthDateGroup,dateEarliestSingleQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestYear,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Person Information,Birth date,Latest year,birthDateGroup,dateLatestYear,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestMonth,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Person Information,Birth date,Latest month,birthDateGroup,dateLatestMonth,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestDay,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Person Information,Birth date,Latest day,birthDateGroup,dateLatestDay,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestEra,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestEra,Person Information,Birth date,Latest era,birthDateGroup,dateLatestEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestCertainty,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Person Information,Birth date,Latest certainty,birthDateGroup,dateLatestCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestQualifier,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestQualifier,Person Information,Birth date,Latest qualifier,birthDateGroup,dateLatestQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestQualifierValue,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierValue,Person Information,Birth date,Latest qualifier value,birthDateGroup,dateLatestQualifierValue,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestQualifierUnit,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestQualifierUnit,Person Information,Birth date,Latest qualifier unit,birthDateGroup,dateLatestQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 person birthDateGroup ext.structuredDate dateEarliestScalarValue,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestScalarValue,Person Information,Birth date,Earliest represented date,birthDateGroup,dateEarliestScalarValue,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate dateLatestScalarValue,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestScalarValue,Person Information,Birth date,Latest represented date,birthDateGroup,dateLatestScalarValue,"",n,n,n,"","",""
publicart_9_0 person birthDateGroup ext.structuredDate scalarValuesComputed,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.scalarValuesComputed,Person Information,Birth date,Represented dates computed,birthDateGroup,scalarValuesComputed,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateDisplayDate,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Person Information,Death date,Display date,deathDateGroup,dateDisplayDate,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate datePeriod,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.datePeriod,Person Information,Death date,Period,deathDateGroup,datePeriod,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateAssociation,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateAssociation,Person Information,Death date,Association,deathDateGroup,dateAssociation,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateNote,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateNote,Person Information,Death date,Note,deathDateGroup,dateNote,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleYear,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Person Information,Death date,Earliest/single year,deathDateGroup,dateEarliestSingleYear,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleMonth,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Person Information,Death date,Earliest/single month,deathDateGroup,dateEarliestSingleMonth,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleDay,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Person Information,Death date,Earliest/single day,deathDateGroup,dateEarliestSingleDay,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleEra,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Person Information,Death date,Earliest/single era,deathDateGroup,dateEarliestSingleEra,"",n,n,n,vocabulary,dateera,""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleCertainty,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Person Information,Death date,Earliest/single certainty,deathDateGroup,dateEarliestSingleCertainty,"",n,n,n,vocabulary,datecertainty,""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleQualifier,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Person Information,Death date,Earliest/single qualifier,deathDateGroup,dateEarliestSingleQualifier,"",n,n,n,option list,dateQualifiers,", +, +/-, -"
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleQualifierValue,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Person Information,Death date,Earliest/single qualifier value,deathDateGroup,dateEarliestSingleQualifierValue,"",n,n,n,"","",""
publicart_9_0 person deathDateGroup ext.structuredDate dateEarliestSingleQualifierUnit,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Person Information,Death date,Earliest/single qualifier unit,deathDateGroup,dateEarliestSingleQualifierUnit,"",n,n,n,vocabulary,datequalifier,""
publicart_9_0 person deathDateGroup ext.structuredDate dateLatestYear,publicart_9_0,person,ns2:persons_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Person Information,Death date,Latest year,deathDateGroup,dateLatestYear,"",n,n,n,"","",""
