fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension interaction,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ns2:collectionobjects_naturalhistory_extension,collectionobjects_naturalhistory_extension.interaction,Field Collection Information,Associated taxa,Associated taxon interaction,associatedTaxaGroupList > associatedTaxaGroup,interaction,string,n,n,y,vocabulary: assoctaxoninteraction,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_common sex,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.sex,Object Description Information,"",Sex,"",sex,string,n,n,n/a,option list: sexes,"female, male",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_common form,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.form,Object Description Information,"",Form,forms,form,string,n,y,n,vocabulary: phaseformtype,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_botgarden postToPublic,botgarden_3-0-2,collectionobject,ns2:collectionobjects_botgarden,ns2:collectionobjects_botgarden,collectionobjects_botgarden.postToPublic,Object Description Information,"",Post to public,"",postToPublic,string,n,n,n/a,option list: yesNoValues,"no, yes",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_common phase,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.phase,Object Description Information,"",Phase,"",phase,string,n,n,n/a,vocabulary: botanicalphase,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes flowerColor,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.flowerColor,Object Description Information,Accession Attributes,Flower color,"",flowerColor,string,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fruitColor,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fruitColor,Object Description Information,Accession Attributes,Fruit color,"",fruitColor,string,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes securityRisk,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.securityRisk,Object Description Information,Accession Attributes,Security risk,"",securityRisk,string,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes propagationHistory,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.propagationHistory,Object Description Information,Accession Attributes,Propagation history,"",propagationHistory,string,n,n,n/a,option list: propagationMethods,"apomictic-cloning, controlled-breeding, derived-asexually, individual-wild-plant, isolated-self-pollinated, open-breeding, sexual-reproduction, unknown, vegetative-reproduction",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes breedingSystem,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.breedingSystem,Object Description Information,Accession Attributes,Breeding system,"",breedingSystem,string,n,n,n/a,option list: breedingSystems,"agamospermy, both, dioecious-and-unknown-sex, female, male, monoecious-and-self-compatible, monoecious-and-self-incompatible, unknown",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes classUse,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.classUse,Object Description Information,Accession Attributes,Class use,"",classUse,boolean,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes researchUse,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.researchUse,Object Description Information,Accession Attributes,Research use,"",researchUse,boolean,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes distribution,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.distribution,Object Description Information,Accession Attributes,Distribution,"",distribution,boolean,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes ignoreRedDot,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.ignoreRedDot,Object Description Information,Accession Attributes,Ignore red dot,"",ignoreRedDot,boolean,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionattributes fragrance,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionattributes,ext.accessionattributes,ext.accessionattributes.fragrance,Object Description Information,Accession Attributes,Fragrance,"",fragrance,boolean,n,n,n/a,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseType,Accession Use Information,"",Accession use type,accessionUseGroupList > accessionUseGroup,accessionUseType,string,n,n,y,vocabulary: accessionusetype,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUsedIn,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUsedIn,Accession Use Information,"",Accession used in,accessionUseGroupList > accessionUseGroup,accessionUsedIn,string,n,n,y,authority: concept/class; authority: concept/research,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseRequestDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseRequestDate,Accession Use Information,"",Accession use request date,accessionUseGroupList > accessionUseGroup,accessionUseRequestDate,date,n,n,y,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseFilledDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseFilledDate,Accession Use Information,"",Accession use filled date,accessionUseGroupList > accessionUseGroup,accessionUseFilledDate,date,n,n,y,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUserMaterialType,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUserMaterialType,Accession Use Information,"",Accession use material type,accessionUseGroupList > accessionUseGroup,accessionUserMaterialType,string,n,n,y,vocabulary: materialtype,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_accessionuse accessionUseNotes,botgarden_3-0-2,collectionobject,ns2:collectionobjects_accessionuse,ext.accessionuse,ext.accessionuse.accessionUseNotes,Accession Use Information,"",Accession use note,accessionUseGroupList > accessionUseGroup,accessionUseNotes,string,n,n,y,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_common ownershipAccess,botgarden_3-0-2,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.ownershipAccess,Object History and Association Information,"",Ownership access,"",ownershipAccess,string,n,n,n/a,option list: ownershipAccessLevels,"limited, open, restricted",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateDisplayDate,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateDisplayDate,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Display date,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateDisplayDate,string,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension datePeriod,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.datePeriod,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Period,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,datePeriod,string,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateAssociation,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateAssociation,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Association,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateAssociation,string,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateNote,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateNote,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Note,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateNote,string,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single year,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleYear,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single month,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleMonth,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single day,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleDay,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleEra,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single era,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleEra,string,n,n,as part of larger repeating group,vocabulary: dateera,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleCertainty,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single certainty,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleQualifier,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single qualifier,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleQualifier,string,n,n,as part of larger repeating group,option list: dateQualifiers,", +, +/-, -",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleQualifierValue,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single qualifier value,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleQualifierValue,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateEarliestSingleQualifierUnit,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Earliest/single qualifier unit,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateEarliestSingleQualifierUnit,string,n,n,as part of larger repeating group,vocabulary: datequalifier,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateLatestYear,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateLatestYear,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Latest year,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateLatestYear,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateLatestMonth,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateLatestMonth,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Latest month,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateLatestMonth,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateLatestDay,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateLatestDay,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Latest day,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateLatestDay,integer,n,n,as part of larger repeating group,"","",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateLatestEra,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateLatestEra,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Latest era,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateLatestEra,string,n,n,as part of larger repeating group,vocabulary: dateera,"",not in bonsai_5-0-2
botgarden_3-0-2 ns2:collectionobjects_naturalhistory_extension dateLatestCertainty,botgarden_3-0-2,collectionobject,ns2:collectionobjects_naturalhistory_extension,ext.structuredDate,ext.structuredDate.dateLatestCertainty,Object Identification Information,Determination history > Identification by > Taxonomic identification date,Latest certainty,taxonomicIdentGroupList > taxonomicIdentGroup > identDateGroup,dateLatestCertainty,string,n,n,as part of larger repeating group,vocabulary: datecertainty,"",not in bonsai_5-0-2
