fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
herbarium_2-0-2 ns2:media_common measuredPartNote,herbarium_2-0-2,media,ns2:media_common,ext.dimension,ext.dimension.measuredPartNote,Media Handling Information,"",Dimension note,measuredPartGroupList > measuredPartGroup,measuredPartNote,string,n,n,y,"",""
core_7-1-0 ns2:media_common checksumValue,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.checksumValue,Media Handling Information,Checksum,Checksum value,checksumGroupList > checksumGroup,checksumValue,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common checksumValue,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumValue,Media Handling Information,Checksum,Checksum value,checksumGroupList > checksumGroup,checksumValue,string,n,n,y,"",""
core_7-1-0 ns2:media_common checksumType,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.checksumType,Media Handling Information,Checksum,Checksum type,checksumGroupList > checksumGroup,checksumType,string,n,n,y,vocabulary: checksumtypes,""
herbarium_2-0-2 ns2:media_common checksumType,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumType,Media Handling Information,Checksum,Checksum type,checksumGroupList > checksumGroup,checksumType,string,n,n,y,vocabulary: checksumtypes,""
core_7-1-0 ns2:media_common checksumDate,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.checksumDate,Media Handling Information,Checksum,Checksum date,checksumGroupList > checksumGroup,checksumDate,date,n,n,y,"",""
herbarium_2-0-2 ns2:media_common checksumDate,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.checksumDate,Media Handling Information,Checksum,Checksum date,checksumGroupList > checksumGroup,checksumDate,date,n,n,y,"",""
core_7-1-0 ns2:media_common contributor,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.contributor,Media Handling Information,"",Contributor,"",contributor,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:media_common contributor,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.contributor,Media Handling Information,"",Contributor,"",contributor,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:media_common creator,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.creator,Media Handling Information,"",Creator,"",creator,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:media_common creator,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.creator,Media Handling Information,"",Creator,"",creator,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:media_common language,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.language,Media Handling Information,"",Language,languageList,language,string,n,y,n,vocabulary: languages,""
herbarium_2-0-2 ns2:media_common language,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.language,Media Handling Information,"",Language,languageList,language,string,n,y,n,vocabulary: languages,""
core_7-1-0 ns2:media_common publisher,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.publisher,Media Handling Information,"",Publisher,"",publisher,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:media_common publisher,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.publisher,Media Handling Information,"",Publisher,"",publisher,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:media_common relation,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.relation,Media Handling Information,"",Relation,relationList,relation,string,n,y,n,"",""
herbarium_2-0-2 ns2:media_common relation,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.relation,Media Handling Information,"",Relation,relationList,relation,string,n,y,n,"",""
core_7-1-0 ns2:media_common copyrightStatement,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.copyrightStatement,Media Handling Information,"",Copyright statement,"",copyrightStatement,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common copyrightStatement,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.copyrightStatement,Media Handling Information,"",Copyright statement,"",copyrightStatement,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common type,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.type,Media Handling Information,"",Type,typeList,type,string,n,y,n,option list: mediaTypes,"dataset, document, moving_image, sound, still_image"
herbarium_2-0-2 ns2:media_common type,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.type,Media Handling Information,"",Type,typeList,type,string,n,y,n,option list: mediaTypes,"dataset, document, moving_image, sound, still_image"
core_7-1-0 ns2:media_common coverage,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.coverage,Media Handling Information,"",Coverage,"",coverage,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common coverage,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.coverage,Media Handling Information,"",Coverage,"",coverage,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common source,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.source,Media Handling Information,"",Source,"",source,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common source,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.source,Media Handling Information,"",Source,"",source,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common subject,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.subject,Media Handling Information,"",Subject,subjectList,subject,string,n,y,n,"",""
herbarium_2-0-2 ns2:media_common subject,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.subject,Media Handling Information,"",Subject,subjectList,subject,string,n,y,n,"",""
core_7-1-0 ns2:media_common rightsHolder,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.rightsHolder,Media Handling Information,"",Rights holder,"",rightsHolder,string,n,n,n/a,authority: person/local; authority: organization/local,""
herbarium_2-0-2 ns2:media_common rightsHolder,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.rightsHolder,Media Handling Information,"",Rights holder,"",rightsHolder,string,n,n,n/a,authority: person/local; authority: organization/local,""
core_7-1-0 ns2:media_common description,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.description,Media Handling Information,"",Description,"",description,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common description,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.description,Media Handling Information,"",Description,"",description,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common altText,core_7-1-0,media,ns2:media_common,ns2:media_common,media_common.altText,Media Handling Information,"",Alt text,"",altText,string,n,n,n/a,"",""
herbarium_2-0-2 ns2:media_common altText,herbarium_2-0-2,media,ns2:media_common,ns2:media_common,media_common.altText,Media Handling Information,"",Alt text,"",altText,string,n,n,n/a,"",""
core_7-1-0 ns2:media_common dateDisplayDate,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Media Handling Information,Date,Display date,dateGroupList > dateGroup,dateDisplayDate,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateDisplayDate,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateDisplayDate,Media Handling Information,Date,Display date,dateGroupList > dateGroup,dateDisplayDate,string,n,n,y,"",""
core_7-1-0 ns2:media_common datePeriod,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.datePeriod,Media Handling Information,Date,Period,dateGroupList > dateGroup,datePeriod,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common datePeriod,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.datePeriod,Media Handling Information,Date,Period,dateGroupList > dateGroup,datePeriod,string,n,n,y,"",""
core_7-1-0 ns2:media_common dateAssociation,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateAssociation,Media Handling Information,Date,Association,dateGroupList > dateGroup,dateAssociation,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateAssociation,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateAssociation,Media Handling Information,Date,Association,dateGroupList > dateGroup,dateAssociation,string,n,n,y,"",""
core_7-1-0 ns2:media_common dateNote,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateNote,Media Handling Information,Date,Note,dateGroupList > dateGroup,dateNote,string,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateNote,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateNote,Media Handling Information,Date,Note,dateGroupList > dateGroup,dateNote,string,n,n,y,"",""
core_7-1-0 ns2:media_common dateEarliestSingleYear,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Media Handling Information,Date,Earliest/single year,dateGroupList > dateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateEarliestSingleYear,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleYear,Media Handling Information,Date,Earliest/single year,dateGroupList > dateGroup,dateEarliestSingleYear,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateEarliestSingleMonth,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Media Handling Information,Date,Earliest/single month,dateGroupList > dateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateEarliestSingleMonth,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleMonth,Media Handling Information,Date,Earliest/single month,dateGroupList > dateGroup,dateEarliestSingleMonth,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateEarliestSingleDay,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Media Handling Information,Date,Earliest/single day,dateGroupList > dateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateEarliestSingleDay,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleDay,Media Handling Information,Date,Earliest/single day,dateGroupList > dateGroup,dateEarliestSingleDay,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateEarliestSingleEra,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Media Handling Information,Date,Earliest/single era,dateGroupList > dateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
herbarium_2-0-2 ns2:media_common dateEarliestSingleEra,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleEra,Media Handling Information,Date,Earliest/single era,dateGroupList > dateGroup,dateEarliestSingleEra,string,n,n,y,vocabulary: dateera,""
core_7-1-0 ns2:media_common dateEarliestSingleCertainty,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Media Handling Information,Date,Earliest/single certainty,dateGroupList > dateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
herbarium_2-0-2 ns2:media_common dateEarliestSingleCertainty,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleCertainty,Media Handling Information,Date,Earliest/single certainty,dateGroupList > dateGroup,dateEarliestSingleCertainty,string,n,n,y,vocabulary: datecertainty,""
core_7-1-0 ns2:media_common dateEarliestSingleQualifier,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Media Handling Information,Date,Earliest/single qualifier,dateGroupList > dateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
herbarium_2-0-2 ns2:media_common dateEarliestSingleQualifier,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifier,Media Handling Information,Date,Earliest/single qualifier,dateGroupList > dateGroup,dateEarliestSingleQualifier,string,n,n,y,option list: dateQualifiers,", +, +/-, -"
core_7-1-0 ns2:media_common dateEarliestSingleQualifierValue,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Media Handling Information,Date,Earliest/single qualifier value,dateGroupList > dateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateEarliestSingleQualifierValue,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierValue,Media Handling Information,Date,Earliest/single qualifier value,dateGroupList > dateGroup,dateEarliestSingleQualifierValue,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateEarliestSingleQualifierUnit,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Media Handling Information,Date,Earliest/single qualifier unit,dateGroupList > dateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
herbarium_2-0-2 ns2:media_common dateEarliestSingleQualifierUnit,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateEarliestSingleQualifierUnit,Media Handling Information,Date,Earliest/single qualifier unit,dateGroupList > dateGroup,dateEarliestSingleQualifierUnit,string,n,n,y,vocabulary: datequalifier,""
core_7-1-0 ns2:media_common dateLatestYear,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Media Handling Information,Date,Latest year,dateGroupList > dateGroup,dateLatestYear,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateLatestYear,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestYear,Media Handling Information,Date,Latest year,dateGroupList > dateGroup,dateLatestYear,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateLatestMonth,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Media Handling Information,Date,Latest month,dateGroupList > dateGroup,dateLatestMonth,integer,n,n,y,"",""
herbarium_2-0-2 ns2:media_common dateLatestMonth,herbarium_2-0-2,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestMonth,Media Handling Information,Date,Latest month,dateGroupList > dateGroup,dateLatestMonth,integer,n,n,y,"",""
core_7-1-0 ns2:media_common dateLatestDay,core_7-1-0,media,ns2:media_common,ext.structuredDate,ext.structuredDate.dateLatestDay,Media Handling Information,Date,Latest day,dateGroupList > dateGroup,dateLatestDay,integer,n,n,y,"",""
