fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source,option_list_values,diff info
fcart_5-0-3 ns2:collectionobjects_common networkConnectionRequired,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.networkConnectionRequired,Technical Specifications: Software/Web,Network connection,Network connection required,networkConnectionGroupList > networkConnectionGroup,networkConnectionRequired,string,n,n,y,option list: yesNoValues,"no, yes",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common networkConnectionType,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.networkConnectionType,Technical Specifications: Software/Web,Network connection,Network connection type,networkConnectionGroupList > networkConnectionGroup,networkConnectionType,string,n,n,y,vocabulary: connectiontype,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common intendedBrowser,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.intendedBrowser,Technical Specifications: Software/Web,Intended browser,Itended browser name,intendedBrowserGroupList > intendedBrowserGroup,intendedBrowser,string,n,n,y,vocabulary: webbrowsers,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common intendedBrowserVersion,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.intendedBrowserVersion,Technical Specifications: Software/Web,Intended browser,Itended browser version,intendedBrowserGroupList > intendedBrowserGroup,intendedBrowserVersion,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common domainName,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainName,Technical Specifications: Software/Web,Domain,Domain name,domainGroupList > domainGroup,domainName,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common domainHost,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainHost,Technical Specifications: Software/Web,Domain,Domain host,domainGroupList > domainGroup,domainHost,string,n,n,y,authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common domainType,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainType,Technical Specifications: Software/Web,Domain,Domain type,domainGroupList > domainGroup,domainType,string,n,n,y,vocabulary: domaintype,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common domainVersion,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainVersion,Technical Specifications: Software/Web,Domain,Domain version,domainGroupList > domainGroup,domainVersion,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common domainOwner,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.domainOwner,Technical Specifications: Software/Web,Domain,Domain owner,domainGroupList > domainGroup,domainOwner,string,n,n,y,authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common applicationInteractionRequired,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationInteractionRequired,Technical Specifications: Software/Web,Interacting application,Interacting application required,applicationInteractionGroupList > applicationInteractionGroup,applicationInteractionRequired,string,n,n,y,option list: yesNoValues,"no, yes",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common applicationRequired,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationRequired,Technical Specifications: Software/Web,Interacting application,Interacting application name,applicationInteractionGroupList > applicationInteractionGroup,applicationRequired,string,n,n,y,vocabulary: requiredapplication,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common applicationRequiredFor,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.applicationRequiredFor,Technical Specifications: Software/Web,Interacting application,Interacting application required for,applicationInteractionGroupList > applicationInteractionGroup,applicationRequiredFor,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common softwareTechnicalAttribute,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttribute,Technical Specifications: Software/Web,Software technical attribute,Software technical attribute,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttribute,string,n,n,y,vocabulary: softwareattributes,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common softwareTechnicalAttributeLowValue,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeLowValue,Technical Specifications: Software/Web,Software technical attribute,Software technical attribute low/single value,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeLowValue,integer,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common softwareTechnicalAttributeHighValue,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeHighValue,Technical Specifications: Software/Web,Software technical attribute,Software technical attribute high value,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeHighValue,integer,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common softwareTechnicalAttributeUnit,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.softwareTechnicalAttributeUnit,Technical Specifications: Software/Web,Software technical attribute,Software technical attribute unit,softwareTechnicalAttributeGroupList > softwareTechnicalAttributeGroup,softwareTechnicalAttributeUnit,string,n,n,y,vocabulary: softwareattributeunits,"",not in fcart_4-0-0
fcart_5-0-3 ns2:collectionobjects_common apiUrl,fcart_5-0-3,collectionobject,ns2:collectionobjects_common,ns2:collectionobjects_common,collectionobjects_common.apiUrl,Technical Specifications: Software/Web,"",API URL,apiUrls,apiUrl,string,n,y,n,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationIdentificationNumber,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationIdentificationNumber,Iteration Information,"",Iteration identification number,"",iterationIdentificationNumber,string,y,n,n/a,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationCreator,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationCreator,Iteration Information,Iteration creator/supervisor,Iteration creator/supervisor name,iterationCreatorGroupList > iterationCreatorGroup,iterationCreator,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationCreatorRole,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationCreatorRole,Iteration Information,Iteration creator/supervisor,Iteration creator/supervisor role,iterationCreatorGroupList > iterationCreatorGroup,iterationCreatorRole,string,n,n,y,vocabulary: iterationrole,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common action,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.action,Iteration Information,Iteration action,Iteration action type,iterationActionGroupList > iterationActionGroup,action,string,n,n,y,option list: installationType,"deinstallation, exhibition, exhibition update, installation",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common actionStartDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.actionStartDate,Iteration Information,Iteration action,Iteration action earliest/start date,iterationActionGroupList > iterationActionGroup,actionStartDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common actionEndDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.actionEndDate,Iteration Information,Iteration action,Iteration action end date,iterationActionGroupList > iterationActionGroup,actionEndDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installer,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installer,Iteration Information,Installer,Installer name,installerGroupList > installerGroup,installer,string,n,n,y,authority: person/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installerRole,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installerRole,Iteration Information,Installer,Installer role/skillset,installerGroupList > installerGroup,installerRole,string,n,n,y,vocabulary: installerrole,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installerExtent,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installerExtent,Iteration Information,Installer,Installer time spent,installerGroupList > installerGroup,installerExtent,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installDeinstall,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installDeinstall,Iteration Information,Artist present/represented,Artist present/represented install/deinstall,presenceGroupList > presenceGroup,installDeinstall,string,n,n,y,option list: installationType,"deinstallation, exhibition, exhibition update, installation",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common artistPresent,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.artistPresent,Iteration Information,Artist present/represented,Artist present/represented presence,presenceGroupList > presenceGroup,artistPresent,string,n,n,y,vocabulary: artistpresence,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common artistOrRepresentative,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.artistOrRepresentative,Iteration Information,Artist present/represented,Artist or representative,presenceGroupList > presenceGroup,artistOrRepresentative,string,n,n,y,authority: person/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common presentExtent,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.presentExtent,Iteration Information,Artist present/represented,Artist present/represented extent,presenceGroupList > presenceGroup,presentExtent,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationSuccessful,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationSuccessful,Iteration Information,Iteration Evaluation > Iteration evaluation,Iteration evaluation successful,evaluationGroupList > evaluationGroup,iterationSuccessful,string,n,n,y,option list: iterationSuccess,"no, partially, yes",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationEvaluator,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationEvaluator,Iteration Information,Iteration Evaluation > Iteration evaluation,Iteration evaluation evaluator,evaluationGroupList > evaluationGroup,iterationEvaluator,string,n,n,y,authority: person/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationViewed,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationViewed,Iteration Information,Iteration Evaluation,Iteration viewed by artist,"",iterationViewed,string,n,n,n/a,option list: iterationSuccess,"no, partially, yes",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationApproved,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationApproved,Iteration Information,Iteration Evaluation,Iteration approved by artist,"",iterationApproved,string,n,n,n/a,option list: iterationSuccess,"no, partially, yes",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common iterationEvaluationNotes,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.iterationEvaluationNotes,Iteration Information,Iteration Evaluation,Iteration evaluation notes,"",iterationEvaluationNotes,string,n,n,n/a,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common descriptionType,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.descriptionType,Space Information,"Space, as installed","Space, as installed type",spaceGroupList > spaceGroup,descriptionType,string,n,n,y,vocabulary: iterationspacetype,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common approvalEntity,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.approvalEntity,Space Information,"Space, as installed","Space, as installed approval entity",spaceGroupList > spaceGroup,approvalEntity,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common approvalDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.approvalDate,Space Information,"Space, as installed","Space, as installed approval date",spaceGroupList > spaceGroup,approvalDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common spaceDescription,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.spaceDescription,Space Information,"Space, as installed","Space, as installed description",spaceGroupList > spaceGroup,spaceDescription,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common exhibitionCopyIdentificationNumber,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionCopyIdentificationNumber,Iteration Details,Exhibition,Exhibition copy ID,exhibitionGroupList > exhibitionGroup,exhibitionCopyIdentificationNumber,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common exhibitionApprovalEntity,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionApprovalEntity,Iteration Details,Exhibition,Exhibition approval entity,exhibitionGroupList > exhibitionGroup,exhibitionApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common exhibitionApprovalDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.exhibitionApprovalDate,Iteration Details,Exhibition,Exhibition approval date,exhibitionGroupList > exhibitionGroup,exhibitionApprovalDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installedEquipmentDescription,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentDescription,Iteration Details,Installed equipment,Installed equipment description,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentDescription,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installedEquipmentApprovalEntity,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentApprovalEntity,Iteration Details,Installed equipment,Installed equipment approval entity,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common installedEquipmentApprovalDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.installedEquipmentApprovalDate,Iteration Details,Installed equipment,Installed equipment approval date,installedEquipmentGroupList > installedEquipmentGroup,installedEquipmentApprovalDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common technicalSetupType,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupType,Iteration Details,Technical setup,Technical setup type,technicalSetupGroupList > technicalSetupGroup,technicalSetupType,string,n,n,y,vocabulary: techsetuptype,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common technicalSetupApprovalEntity,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupApprovalEntity,Iteration Details,Technical setup,Technical setup approval entity,technicalSetupGroupList > technicalSetupGroup,technicalSetupApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common technicalSetupApprovalDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupApprovalDate,Iteration Details,Technical setup,Technical setup approval date,technicalSetupGroupList > technicalSetupGroup,technicalSetupApprovalDate,date,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common technicalSetupDescription,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.technicalSetupDescription,Iteration Details,Technical setup,Technical setup description,technicalSetupGroupList > technicalSetupGroup,technicalSetupDescription,string,n,n,y,"","",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common modificationApprovalEntity,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.modificationApprovalEntity,Iteration Details,Iteration-specific modification,Iteration-specific modification approval entity,iterationSpecificGroupList > iterationSpecificGroup,modificationApprovalEntity,string,n,n,y,authority: person/local; authority: organization/local,"",not in fcart_4-0-0
fcart_5-0-3 ns2:iterationreports_common modificationApprovalDate,fcart_5-0-3,iterationreport,ns2:iterationreports_common,ns2:iterationreports_common,iterationreports_common.modificationApprovalDate,Iteration Details,Iteration-specific modification,Iteration-specific modification approval date,iterationSpecificGroupList > iterationSpecificGroup,modificationApprovalDate,date,n,n,y,"","",not in fcart_4-0-0
