profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values,record_type_machine_name,field_machine_name
core_9-0-0,Object,Content other name,Object Description Information,Content,string,n,n,y,"","","",collectionobject,contentOther
core_9-0-0,Object,Content other type,Object Description Information,Content,string,n,n,y,"","","",collectionobject,contentOtherType
core_9-0-0,Object,Content note,Object Description Information,Content,string,n,n,n/a,"","","",collectionobject,contentNote
core_9-0-0,Object,Textual inscription content,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContent
core_9-0-0,Object,Textual inscription inscriber,Object Description Information,Textual Inscription,string,n,n,y,authority,person/local; organization/local,"",collectionobject,inscriptionContentInscriber
core_9-0-0,Object,Textual inscription language,Object Description Information,Textual Inscription,string,n,n,y,vocabulary,languages,"",collectionobject,inscriptionContentLanguage
core_9-0-0,Object,Textual inscription date,Object Description Information,Textual Inscription,structured date group,n,n,y,"","","",collectionobject,inscriptionContentDateGroup
core_9-0-0,Object,Textual inscription position,Object Description Information,Textual Inscription,string,n,n,y,option list,positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionContentPosition
core_9-0-0,Object,Textual inscription script,Object Description Information,Textual Inscription,string,n,n,y,option list,scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,inscriptionContentScript
core_9-0-0,Object,Textual inscription type,Object Description Information,Textual Inscription,string,n,n,y,option list,inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage",collectionobject,inscriptionContentType
core_9-0-0,Object,Textual inscription method,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentMethod
core_9-0-0,Object,Textual inscription interpretation,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentInterpretation
core_9-0-0,Object,Textual inscription translation,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentTranslation
core_9-0-0,Object,Textual inscription transliteration,Object Description Information,Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionContentTransliteration
core_9-0-0,Object,Non-textual inscription description,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescription
core_9-0-0,Object,Non-textual inscription inscriber,Object Description Information,Non-Textual Inscription,string,n,n,y,authority,person/local; organization/local,"",collectionobject,inscriptionDescriptionInscriber
core_9-0-0,Object,Non-textual inscription date,Object Description Information,Non-Textual Inscription,structured date group,n,n,y,"","","",collectionobject,inscriptionDescriptionDateGroup
core_9-0-0,Object,Non-textual inscription position,Object Description Information,Non-Textual Inscription,string,n,n,y,option list,positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionDescriptionPosition
core_9-0-0,Object,Non-textual inscription type,Object Description Information,Non-Textual Inscription,string,n,n,y,option list,inscriptionTypes,"brand, credits, decoration, estate-stamp, graffiti, label, maker's-mark, plaque, signage",collectionobject,inscriptionDescriptionType
core_9-0-0,Object,Non-textual inscription method,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescriptionMethod
core_9-0-0,Object,Non-textual inscription interpretation,Object Description Information,Non-Textual Inscription,string,n,n,y,"","","",collectionobject,inscriptionDescriptionInterpretation
core_9-0-0,Object,Production date,Object Production Information,"",structured date group,n,y,n,"","","",collectionobject,objectProductionDateGroup
core_9-0-0,Object,Production era,Object Production Information,"",string,n,y,n,authority,chronology/era,"",collectionobject,objectProductionEra
core_9-0-0,Object,Production technique,Object Production Information,"",string,n,n,y,"","","",collectionobject,technique
core_9-0-0,Object,Production technique type,Object Production Information,"",string,n,n,y,"","","",collectionobject,techniqueType
core_9-0-0,Object,Production place,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionPlace
core_9-0-0,Object,Production place role,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionPlaceRole
core_9-0-0,Object,Production reason,Object Production Information,"",string,n,y,n,"","","",collectionobject,objectProductionReason
core_9-0-0,Object,Production people,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionPeople
core_9-0-0,Object,Production people role,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionPeopleRole
core_9-0-0,Object,Production person,Object Production Information,"",string,n,n,y,authority,person/local,"",collectionobject,objectProductionPerson
core_9-0-0,Object,Production person role,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionPersonRole
core_9-0-0,Object,Production organization,Object Production Information,"",string,n,n,y,authority,organization/local,"",collectionobject,objectProductionOrganization
core_9-0-0,Object,Production organization role,Object Production Information,"",string,n,n,y,"","","",collectionobject,objectProductionOrganizationRole
core_9-0-0,Object,Production note,Object Production Information,"",string,n,n,n/a,"","","",collectionobject,objectProductionNote
core_9-0-0,Object,Associated activity,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivity
core_9-0-0,Object,Associated activity type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivityType
core_9-0-0,Object,Associated activity note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocActivityNote
core_9-0-0,Object,Associated object,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObject
core_9-0-0,Object,Associated object type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObjectType
core_9-0-0,Object,Associated object note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocObjectNote
core_9-0-0,Object,Associated concept,Object History and Association Information,Associations,string,n,n,y,authority,concept/associated,"",collectionobject,assocConcept
core_9-0-0,Object,Associated concept type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocConceptType
core_9-0-0,Object,Associated concept note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocConceptNote
core_9-0-0,Object,Associated cultural affinity,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContext
core_9-0-0,Object,Associated cultural affinity type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContextType
core_9-0-0,Object,Associated cultural affinity note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocCulturalContextNote
core_9-0-0,Object,Associated organization,Object History and Association Information,Associations,string,n,n,y,authority,organization/local,"",collectionobject,assocOrganization
core_9-0-0,Object,Associated organization type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocOrganizationType
core_9-0-0,Object,Associated organization note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocOrganizationNote
core_9-0-0,Object,Associated people,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPeople
core_9-0-0,Object,Associated people type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPeopleType
core_9-0-0,Object,Associated people note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPeopleNote
core_9-0-0,Object,Associated person,Object History and Association Information,Associations,string,n,n,y,authority,person/local,"",collectionobject,assocPerson
core_9-0-0,Object,Associated person type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPersonType
core_9-0-0,Object,Associated person note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPersonNote
core_9-0-0,Object,Associated place,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlace
core_9-0-0,Object,Associated place type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlaceType
core_9-0-0,Object,Associated place note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocPlaceNote
core_9-0-0,Object,Associated event,Object History and Association Information,Associations,string,n,n,n/a,"","","",collectionobject,assocEventName
core_9-0-0,Object,Associated event type,Object History and Association Information,Associations > Associated event,string,n,n,n/a,"","","",collectionobject,assocEventNameType
core_9-0-0,Object,Associated controlled event or period/era,Object History and Association Information,Associations,string,n,y,n,authority,chronology/event; chronology/era,"",collectionobject,assocEvent
core_9-0-0,Object,Associated event organization,Object History and Association Information,Associations,string,n,y,n,authority,organization/local,"",collectionobject,assocEventOrganization
core_9-0-0,Object,Associated event people,Object History and Association Information,Associations,string,n,y,n,"","","",collectionobject,assocEventPeople
core_9-0-0,Object,Associated event person,Object History and Association Information,Associations,string,n,y,n,authority,person/local,"",collectionobject,assocEventPerson
core_9-0-0,Object,Associated event place,Object History and Association Information,Associations,string,n,y,n,"","","",collectionobject,assocEventPlace
core_9-0-0,Object,Associated event note,Object History and Association Information,Associations,string,n,n,n/a,"","","",collectionobject,assocEventNote
core_9-0-0,Object,Associated date value,Object History and Association Information,Associations,structured date group,n,n,y,"","","",collectionobject,assocStructuredDateGroup
core_9-0-0,Object,Associated date type,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocDateType
core_9-0-0,Object,Associated date note,Object History and Association Information,Associations,string,n,n,y,"","","",collectionobject,assocDateNote
core_9-0-0,Object,Object history note,Object History and Association Information,"",string,n,n,n/a,"","","",collectionobject,objectHistoryNote
core_9-0-0,Object,Usage,Object History and Association Information,"",string,n,n,y,"","","",collectionobject,usage
core_9-0-0,Object,Usage note,Object History and Association Information,"",string,n,n,y,"","","",collectionobject,usageNote
core_9-0-0,Object,Owner,Object History and Association Information,Object Owner's Contribution Information,string,n,y,n,authority,person/local; organization/local,"",collectionobject,owner
core_9-0-0,Object,Ownership date,Object History and Association Information,"",structured date group,n,y,n,"","","",collectionobject,ownershipDateGroup
core_9-0-0,Object,Ownership access,Object History and Association Information,"",string,n,n,n/a,option list,ownershipAccessLevels,"limited, open, restricted",collectionobject,ownershipAccess
core_9-0-0,Object,Ownership category,Object History and Association Information,"",string,n,n,n/a,option list,ownershipCategories,"company, private, public",collectionobject,ownershipCategory
core_9-0-0,Object,Ownership place,Object History and Association Information,"",string,n,n,n/a,"","","",collectionobject,ownershipPlace
core_9-0-0,Object,Ownership exchange method,Object History and Association Information,Ownership exchange,string,n,n,n/a,option list,ownershipExchangeMethods,"bequest, exchange, gift, purchase, transfer, treasure",collectionobject,ownershipExchangeMethod
core_9-0-0,Object,Ownership exchange note,Object History and Association Information,Ownership exchange,string,n,n,n/a,"","","",collectionobject,ownershipExchangeNote
core_9-0-0,Object,Ownership exchange price currency,Object History and Association Information,Ownership exchange,string,n,n,n/a,vocabulary,currency,"",collectionobject,ownershipExchangePriceCurrency
core_9-0-0,Object,Ownership exchange price value,Object History and Association Information,Ownership exchange,float,n,n,n/a,"","","",collectionobject,ownershipExchangePriceValue
core_9-0-0,Object,Owner's personal experience,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersPersonalExperience
core_9-0-0,Object,Owner's personal response,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersPersonalResponse
core_9-0-0,Object,Owner's reference,Object Owner's Contribution Information,"",string,n,y,n,"","","",collectionobject,ownersReference
core_9-0-0,Object,Owner's contribution note,Object Owner's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,ownersContributionNote
core_9-0-0,Object,Viewer's role,Object Viewer's Contribution Information,"",string,n,n,n/a,"","","",collectionobject,viewersRole
