profile,ui_config,display_name,short_identifier,workflow_state,updated,csid,uri,refname,used_by
botgarden,botgarden_3-1-1,Date Certainty,datecertainty,project,2021-11-18T02:00:50.127Z,14853374-c331-4c78-ab69,/vocabularies/14853374-c331-4c78-ab69,urn:cspace:botgarden.collectionspace.org:vocabularies:name(datecertainty)'Date Certainty',CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > 
botgarden,botgarden_3-1-1,Date Era,dateera,project,2021-11-18T02:00:49.310Z,018607de-55d1-49a9-8434,/vocabularies/018607de-55d1-49a9-8434,urn:cspace:botgarden.collectionspace.org:vocabularies:name(dateera)'Date Era',CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > 
botgarden,botgarden_3-1-1,Date Qualifier,datequalifier,project,2021-11-18T02:00:49.558Z,9bd217ad-041c-447e-a409,/vocabularies/9bd217ad-041c-447e-a409,urn:cspace:botgarden.collectionspace.org:vocabularies:name(datequalifier)'Date Qualifier',CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.publicationDate > ; CITATION: Citation Information > citations_common.captureDate > ; CITATION: Citation Information > citations_common.captureDate > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Object Identification Information > Identification by > collectionobjects_naturalhistory_extension.identDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Locality Information > Georeference Detail > ext.locality.geoRefDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Field Collection Information > collectionobjects_common.fieldCollectionDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > Associations > collectionobjects_common.assocStructuredDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; COLLECTIONOBJECT: Object History and Association Information > collectionobjects_common.ownershipDateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; MEDIA: Media Handling Information > media_common.dateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; OBJECTEXIT: Distribution Information > objectexit_common.exitDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.foundingDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.dissolutionDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; ORGANIZATION: Organization Information > organizations_common.contactEndDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.birthDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Person Information > persons_common.deathDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PERSON: Maker-Supplied Identity Information > persons_common.suppliedStructuredBirthDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.nameDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Place Information > places_common.ownershipDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; PLACE: Georeference Information > places_common.geoRefDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; WORK: Work Information > works_common.workDateGroup > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > propagations_common.propDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > ; PROPAGATION: Propagation Information > Activities > propagations_common.activityDate > 
botgarden,botgarden_3-1-1,Disposal Method,disposalmethod,project,2021-11-18T02:00:59.925Z,b62e4dd4-97b6-4766-8fce,/vocabularies/b62e4dd4-97b6-4766-8fce,urn:cspace:botgarden.collectionspace.org:vocabularies:name(disposalmethod)'Disposal Method',not used
botgarden,botgarden_3-1-1,durationunit,durationunit,project,2021-11-18T01:58:36.730Z,b5d4801a-59b8-4a98-9eb6,/vocabularies/b5d4801a-59b8-4a98-9eb6,urn:cspace:botgarden.collectionspace.org:vocabularies:name(durationunit)'durationunit',PROPAGATION: Propagation Information > Seeds > Scarification/stratification duration unit
botgarden,botgarden_3-1-1,Entry Method,entrymethod,project,2021-11-18T02:00:48.284Z,cce11617-6c4f-4c42-8a38,/vocabularies/cce11617-6c4f-4c42-8a38,urn:cspace:botgarden.collectionspace.org:vocabularies:name(entrymethod)'Entry Method',INTAKE: Object Entry Information > Entry method
botgarden,botgarden_3-1-1,Fertilizer Used,fertilizerused,project,2021-11-18T01:58:20.761Z,73781b69-39af-4b2a-86af,/vocabularies/73781b69-39af-4b2a-86af,urn:cspace:botgarden.collectionspace.org:vocabularies:name(fertilizerused)'Fertilizer Used',not used
botgarden,botgarden_3-1-1,Flowering Status,floweringstatus,project,2021-11-18T01:58:20.426Z,0c717d8b-7107-4980-a860,/vocabularies/0c717d8b-7107-4980-a860,urn:cspace:botgarden.collectionspace.org:vocabularies:name(floweringstatus)'Flowering Status',COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Jan; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Feb; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Mar; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Apr; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers May; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Jun; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Jul; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Aug; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Sep; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Oct; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Nov; COLLECTIONOBJECT: Object Description Information > Accession Attributes > Flowers > Flowers Dec
botgarden,botgarden_3-1-1,habitat,habitat,project,2021-11-18T01:58:46.580Z,c9911f4a-c86d-415e-83f2,/vocabularies/c9911f4a-c86d-415e-83f2,urn:cspace:botgarden.collectionspace.org:vocabularies:name(habitat)'habitat',not used
botgarden,botgarden_3-1-1,Hybrid Parent Qualifier,hybridparentqualifier,project,2021-11-18T01:58:23.318Z,fa5acd2b-e721-41ef-ba48,/vocabularies/fa5acd2b-e721-41ef-ba48,urn:cspace:botgarden.collectionspace.org:vocabularies:name(hybridparentqualifier)'Hybrid Parent Qualifier',COLLECTIONOBJECT: Object Identification Information > Hybrid parent qualifier
botgarden,botgarden_3-1-1,Insurance/Indemnity Status,insurancestatus,project,2021-11-18T02:01:05.767Z,7c11c1f9-339e-4590-9224,/vocabularies/7c11c1f9-339e-4590-9224,urn:cspace:botgarden.collectionspace.org:vocabularies:name(insurancestatus)'Insurance/Indemnity Status',INSURANCE: Insurance and Indemnity Information > Status type
botgarden,botgarden_3-1-1,Insurance/Indemnity Type,insurancetype,project,2021-11-18T02:01:05.438Z,33098d08-a9dd-491b-95e7,/vocabularies/33098d08-a9dd-491b-95e7,urn:cspace:botgarden.collectionspace.org:vocabularies:name(insurancetype)'Insurance/Indemnity Type',INSURANCE: Insurance and Indemnity Information > Type
botgarden,botgarden_3-1-1,Inventory Status,inventorystatus,project,2021-11-18T02:00:39.114Z,67461f0f-2c18-4f1b-9191,/vocabularies/67461f0f-2c18-4f1b-9191,urn:cspace:botgarden.collectionspace.org:vocabularies:name(inventorystatus)'Inventory Status',not used
botgarden,botgarden_3-1-1,labelsize,labelsize,project,2021-11-18T01:58:38.282Z,bf63ce01-7d71-4ba3-a70f,/vocabularies/bf63ce01-7d71-4ba3-a70f,urn:cspace:botgarden.collectionspace.org:vocabularies:name(labelsize)'labelsize',MOVEMENT: Label Information > Label size
botgarden,botgarden_3-1-1,labelstandtype,labelstandtype,project,2021-11-18T01:58:38.053Z,e83d87a5-9555-4f19-b6b5,/vocabularies/e83d87a5-9555-4f19-b6b5,urn:cspace:botgarden.collectionspace.org:vocabularies:name(labelstandtype)'labelstandtype',MOVEMENT: Label Information > Label stand type
botgarden,botgarden_3-1-1,Languages,languages,project,2021-11-18T02:00:43.182Z,fdf719dc-88a4-461f-a4aa,/vocabularies/fdf719dc-88a4-461f-a4aa,urn:cspace:botgarden.collectionspace.org:vocabularies:name(languages)'Languages',CITATION: Citation Information > Term language; CONCEPT: Concept Information > Term language; LOCATION: Storage Location Information > Term language; MEDIA: Media Handling Information > Language; ORGANIZATION: Organization Information > Term language; PERSON: Person Information > Term language; PLACE: Place Information > Term language; WORK: Work Information > Term language; TAXON: Taxonomic Name Information > Term language; TAXON: Taxonomic Name Information > Common name language
botgarden,botgarden_3-1-1,loanedObjectStatus,loanoutstatus,project,2021-11-18T02:00:45.274Z,bec7f1f5-ad06-4204-ac25,/vocabularies/bec7f1f5-ad06-4204-ac25,urn:cspace:botgarden.collectionspace.org:vocabularies:name(loanoutstatus)'loanedObjectStatus',not used
botgarden,botgarden_3-1-1,Location Term Flags,locationtermflag,project,2021-11-18T02:00:57.241Z,9068c5cc-d8e2-482c-84e6,/vocabularies/9068c5cc-d8e2-482c-84e6,urn:cspace:botgarden.collectionspace.org:vocabularies:name(locationtermflag)'Location Term Flags',LOCATION: Storage Location Information > Term flag
botgarden,botgarden_3-1-1,Location Type,locationtype,project,2021-11-18T02:00:49.017Z,f5d976d9-9f10-4c76-a911,/vocabularies/f5d976d9-9f10-4c76-a911,urn:cspace:botgarden.collectionspace.org:vocabularies:name(locationtype)'Location Type',LOCATION: Storage Location Information > Storage location type
botgarden,botgarden_3-1-1,Major Taxonomic Group,majortaxongroup,project,2021-11-18T01:58:25.533Z,3baf6c93-a811-44b5-88d1,/vocabularies/3baf6c93-a811-44b5-88d1,urn:cspace:botgarden.collectionspace.org:vocabularies:name(majortaxongroup)'Major Taxonomic Group',not used
botgarden,botgarden_3-1-1,materialType,materialtype,project,2021-11-18T01:58:38.985Z,eb05893c-df28-4724-9889,/vocabularies/eb05893c-df28-4724-9889,urn:cspace:botgarden.collectionspace.org:vocabularies:name(materialtype)'materialType',COLLECTIONOBJECT: Accession Use Information > Accession use material type
botgarden,botgarden_3-1-1,Object Kind,objectkind,project,2021-11-18T01:58:26.223Z,21800410-c9d1-4d3c-91b5,/vocabularies/21800410-c9d1-4d3c-91b5,urn:cspace:botgarden.collectionspace.org:vocabularies:name(objectkind)'Object Kind',not used
botgarden,botgarden_3-1-1,Organization Term Flags,orgtermflag,project,2021-11-18T02:00:57.450Z,42500998-0aa3-4bc9-8070,/vocabularies/42500998-0aa3-4bc9-8070,urn:cspace:botgarden.collectionspace.org:vocabularies:name(orgtermflag)'Organization Term Flags',ORGANIZATION: Organization Information > Term flag
botgarden,botgarden_3-1-1,Organization Types,organizationtype,project,2021-11-18T02:00:56.130Z,50819632-9f2c-4bbd-9ba2,/vocabularies/50819632-9f2c-4bbd-9ba2,urn:cspace:botgarden.collectionspace.org:vocabularies:name(organizationtype)'Organization Types',ORGANIZATION: Organization Information > Organization type
