fid,profile,record_type,namespace,namespace_for_id,field_id,ui_info_group,ui_path,ui_field_label,xml_path,xml_field_name,data_type,required,repeats,group_repeats,data_source_type,data_source_name,option_list_values
bonsai_8_3 organization ns2:organizations_common contactRole,bonsai_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactRole,Organization Information,"",Contact role,contactGroupList > contactGroup,contactRole,string,n,n,y,vocabulary,contactrole,""
bonsai_8_3 organization ns2:organizations_common contactDateGroup,bonsai_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactDateGroup,Organization Information,"",Contact date,contactGroupList > contactGroup,contactDateGroup,structured date group,n,n,y,"","",""
bonsai_8_3 organization ns2:organizations_common contactEndDateGroup,bonsai_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactEndDateGroup,Organization Information,"",Contact end date,contactGroupList > contactGroup,contactEndDateGroup,structured date group,n,n,y,"","",""
bonsai_8_3 organization ns2:organizations_common contactStatus,bonsai_8_3,organization,ns2:organizations_common,ns2:organizations_common,organizations_common.contactStatus,Organization Information,"",Contact status,contactGroupList > contactGroup,contactStatus,string,n,n,y,vocabulary,contactstatus,""
bonsai_8_3 organization ns2:contacts_common email,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common emailType,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
bonsai_8_3 organization ns2:contacts_common telephoneNumber,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumber,Contact Information,"",Number,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumber,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common telephoneNumberType,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.telephoneNumberType,Contact Information,"",Type,telephoneNumberGroupList > telephoneNumberGroup,telephoneNumberType,string,n,n,y,option list,telephoneNumberTypes,"business, home, mobile, other"
bonsai_8_3 organization ns2:contacts_common faxNumber,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumber,Contact Information,"",Number,faxNumberGroupList > faxNumberGroup,faxNumber,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common faxNumberType,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.faxNumberType,Contact Information,"",Type,faxNumberGroupList > faxNumberGroup,faxNumberType,string,n,n,y,option list,faxNumberTypes,"business, home, other"
bonsai_8_3 organization ns2:contacts_common webAddress,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddress,Contact Information,"",URL,webAddressGroupList > webAddressGroup,webAddress,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common webAddressType,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.webAddressType,Contact Information,"",Type,webAddressGroupList > webAddressGroup,webAddressType,string,n,n,y,option list,webAddressTypes,"business, other, personal"
bonsai_8_3 organization ns2:contacts_common addressPlace1,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace1,Contact Information,"",Line 1,addressGroupList > addressGroup,addressPlace1,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common addressPlace2,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPlace2,Contact Information,"",Line 2,addressGroupList > addressGroup,addressPlace2,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common addressMunicipality,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressMunicipality,Contact Information,"",Municipality,addressGroupList > addressGroup,addressMunicipality,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common addressStateOrProvince,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressStateOrProvince,Contact Information,"",State/province,addressGroupList > addressGroup,addressStateOrProvince,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common addressPostCode,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressPostCode,Contact Information,"",Postal code,addressGroupList > addressGroup,addressPostCode,string,n,n,y,"","",""
bonsai_8_3 organization ns2:contacts_common addressCountry,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressCountry,Contact Information,"",Country,addressGroupList > addressGroup,addressCountry,string,n,n,y,option list,addressCountries,"AD, AE, AF, AG, AI, AL, AM, AO, AQ, AR, AS, AT, AU, AW, AX, AZ, BA, BB, BD, BE, BF, BG, BH, BI, BJ, BL, BM, BN, BO, BQ, BR, BS, BT, BV, BW, BY, BZ, CA, CC, CD, CF, CG, CH, CI, CK, CL, CM, CN, CO, CR, CU, CV, CW, CX, CY, CZ, DE, DJ, DK, DM, DO, DZ, EC, EE, EG, EH, ER, ES, ET, FI, FJ, FK, FM, FO, FR, GA, GB, GD, GE, GF, GG, GH, GI, GL, GM, GN, GP, GQ, GR, GS, GT, GU, GW, GY, HK, HM, HN, HR, HT, HU, ID, IE, IL, IM, IN, IO, IQ, IR, IS, IT, JE, JM, JO, JP, KE, KG, KH, KI, KM, KN, KP, KR, KW, KY, KZ, LA, LB, LC, LI, LK, LR, LS, LT, LU, LV, LY, MA, MC, MD, ME, MF, MG, MH, MK, ML, MM, MN, MO, MP, MQ, MR, MS, MT, MU, MV, MW, MX, MY, MZ, NA, NC, NE, NF, NG, NI, NL, NO, NP, NR, NU, NZ, OM, PA, PE, PF, PG, PH, PK, PL, PM, PN, PR, PS, PT, PW, PY, QA, RE, RO, RS, RU, RW, SA, SB, SC, SD, SE, SG, SH, SI, SJ, SK, SL, SM, SN, SO, SR, SS, ST, SV, SX, SY, SZ, TC, TD, TF, TG, TH, TJ, TK, TL, TM, TN, TO, TR, TT, TV, TW, TZ, UA, UG, UM, US, UY, UZ, VA, VC, VE, VG, VI, VN, VU, WF, WS, YE, YT, ZA, ZM, ZW"
bonsai_8_3 organization ns2:contacts_common addressType,bonsai_8_3,organization,ns2:contacts_common,ns2:contacts_common,contacts_common.addressType,Contact Information,"",Type,addressGroupList > addressGroup,addressType,string,n,n,y,option list,addressTypes,"business, home, other"
bonsai_8_3 person ns2:persons_common termDisplayName,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termDisplayName,Person Information,"",Term display name,personTermGroupList > personTermGroup,termDisplayName,string,y,n,y,"","",""
bonsai_8_3 person ns2:persons_common termName,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termName,Person Information,"",Term name,personTermGroupList > personTermGroup,termName,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common termQualifier,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termQualifier,Person Information,"",Term qualifier,personTermGroupList > personTermGroup,termQualifier,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common termStatus,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termStatus,Person Information,"",Term status,personTermGroupList > personTermGroup,termStatus,string,n,n,y,option list,personTermStatuses,"accepted, provisional, rejected, under review"
bonsai_8_3 person ns2:persons_common termType,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termType,Person Information,"",Term type,personTermGroupList > personTermGroup,termType,string,n,n,y,vocabulary,persontermtype,""
bonsai_8_3 person ns2:persons_common termFlag,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termFlag,Person Information,"",Term flag,personTermGroupList > personTermGroup,termFlag,string,n,n,y,vocabulary,persontermflag,""
bonsai_8_3 person ns2:persons_common termLanguage,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termLanguage,Person Information,"",Term language,personTermGroupList > personTermGroup,termLanguage,string,n,n,y,vocabulary,languages,""
bonsai_8_3 person ns2:persons_common termPrefForLang,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termPrefForLang,Person Information,"",Term preferred for lang,personTermGroupList > personTermGroup,termPrefForLang,boolean,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common salutation,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.salutation,Person Information,"",Term salutation,personTermGroupList > personTermGroup,salutation,string,n,n,y,option list,salutations,"dear, hello, to"
bonsai_8_3 person ns2:persons_common title,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.title,Person Information,"",Term title,personTermGroupList > personTermGroup,title,string,n,n,y,option list,personTitles,"Admiral, Baron, Baroness, Captain, Commander, Commodore, Count, Countess, Dame, Dr, General, Governor, Honorable, Judge, King, Lady, Lord, Miss, Mr, Mrs, Ms, Prince, Princess, Professor, Queen, Reverend, Saint, Sir"
bonsai_8_3 person ns2:persons_common foreName,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.foreName,Person Information,"",Term forename,personTermGroupList > personTermGroup,foreName,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common middleName,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.middleName,Person Information,"",Term middle name,personTermGroupList > personTermGroup,middleName,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common surName,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.surName,Person Information,"",Term surname,personTermGroupList > personTermGroup,surName,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common nameAdditions,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameAdditions,Person Information,"",Term name addition,personTermGroupList > personTermGroup,nameAdditions,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common initials,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.initials,Person Information,"",Term initials,personTermGroupList > personTermGroup,initials,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common termSource,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSource,Person Information,"",Term source name,personTermGroupList > personTermGroup,termSource,string,n,n,y,authority,citation/local; citation/worldcat,""
bonsai_8_3 person ns2:persons_common termSourceDetail,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceDetail,Person Information,"",Term source detail,personTermGroupList > personTermGroup,termSourceDetail,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common termSourceID,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceID,Person Information,"",Term source ID,personTermGroupList > personTermGroup,termSourceID,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common termSourceNote,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.termSourceNote,Person Information,"",Term source note,personTermGroupList > personTermGroup,termSourceNote,string,n,n,y,"","",""
bonsai_8_3 person ns2:persons_common gender,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.gender,Person Information,"",Gender,"",gender,string,n,n,n/a,option list,genders,"agender, bigender, dyadic, female, feminine, gender-fluid, gender-neutral, gender-non-binary, genderqueer, intersex, male, masculine, pansexual, polygender, questioning, transgender, transsexual, two-spirit"
bonsai_8_3 person ns2:persons_common occupation,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.occupation,Person Information,"",Occupation,occupations,occupation,string,n,y,n,"","",""
bonsai_8_3 person ns2:persons_common schoolOrStyle,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.schoolOrStyle,Person Information,"",School/style,schoolsOrStyles,schoolOrStyle,string,n,y,n,"","",""
bonsai_8_3 person ns2:persons_common group,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.group,Person Information,"",Group,groups,group,string,n,y,n,"","",""
bonsai_8_3 person ns2:persons_common nationality,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nationality,Person Information,"",Nationality,nationalities,nationality,string,n,y,n,"","",""
bonsai_8_3 person ns2:persons_common nameNote,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.nameNote,Person Information,"",Name note,"",nameNote,string,n,n,n/a,"","",""
bonsai_8_3 person ns2:persons_common birthDateGroup,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.birthDateGroup,Person Information,"",Birth date,"",birthDateGroup,structured date group,n,n,n/a,"","",""
bonsai_8_3 person ns2:persons_common birthPlace,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.birthPlace,Person Information,"",Place of birth,"",birthPlace,string,n,n,n/a,"","",""
bonsai_8_3 person ns2:persons_common deathDateGroup,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.deathDateGroup,Person Information,"",Death date,"",deathDateGroup,structured date group,n,n,n/a,"","",""
bonsai_8_3 person ns2:persons_common deathPlace,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.deathPlace,Person Information,"",Place of death,"",deathPlace,string,n,n,n/a,"","",""
bonsai_8_3 person ns2:persons_common bioNote,bonsai_8_3,person,ns2:persons_common,ns2:persons_common,persons_common.bioNote,Person Information,"",Biographical note,"",bioNote,string,n,n,n/a,"","",""
bonsai_8_3 person ns2:contacts_common email,bonsai_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.email,Contact Information,"",Address,emailGroupList > emailGroup,email,string,n,n,y,"","",""
bonsai_8_3 person ns2:contacts_common emailType,bonsai_8_3,person,ns2:contacts_common,ns2:contacts_common,contacts_common.emailType,Contact Information,"",Type,emailGroupList > emailGroup,emailType,string,n,n,y,option list,emailTypes,"business, other, personal"
