profile,record_type,field,record_section,path_to_field,data_type,required,repeats,group_repeats,data_source,option_list_values,record_type_machine_name,field_machine_name
lhmc_7-0-0,Object,Content place,Object Description Information,Content,string,n,y,n,authority: place/local; authority: place/tgn,"",collectionobject,contentPlace
lhmc_7-0-0,Object,Content organization,Object Description Information,Content,string,n,y,n,authority: organization/local; authority: organization/ulan,"",collectionobject,contentOrganization
lhmc_7-0-0,Object,Content event name,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventName
lhmc_7-0-0,Object,Content event type,Object Description Information,Content > Content event,string,n,n,y,"","",collectionobject,contentEventNameType
lhmc_7-0-0,Object,Content controlled event or period/era,Object Description Information,Content,string,n,y,n,authority: chronology/event; authority: chronology/era,"",collectionobject,contentEvent
lhmc_7-0-0,Object,Content other name,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOther
lhmc_7-0-0,Object,Content other type,Object Description Information,Content > Content other,string,n,n,y,"","",collectionobject,contentOtherType
lhmc_7-0-0,Object,Content abstract,Object Description Information,Content,string,n,n,n/a,"","",collectionobject,contentNote
lhmc_7-0-0,Object,Textual inscription content,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,"","",collectionobject,inscriptionContent
lhmc_7-0-0,Object,Textual inscription inscriber,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,authority: person/local; authority: organization/local,"",collectionobject,inscriptionContentInscriber
lhmc_7-0-0,Object,Textual inscription language,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,vocabulary: languages,"",collectionobject,inscriptionContentLanguage
lhmc_7-0-0,Object,Textual inscription date,Object Description Information,Textual Inscription > Textual inscription,structured date group,n,n,y,"","",collectionobject,inscriptionContentDateGroup
lhmc_7-0-0,Object,Textual inscription position,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: positions,"back, base, bottom, front, inside, left, outside, recto, right, rim, top, verso",collectionobject,inscriptionContentPosition
lhmc_7-0-0,Object,Textual inscription script,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: scripts,"carolingian-miniscule, gothic-script, palmer-method, roman-cursive, rustic-capitals, spencerian-method, square-capitals",collectionobject,inscriptionContentScript
lhmc_7-0-0,Object,Textual inscription type,Object Description Information,Textual Inscription > Textual inscription,string,n,n,y,option list: lhmcInscriptionTypes,"cloth-label, hallmark, maker's-mark, paper-tag, signature, stamp",collectionobject,inscriptionContentType
